Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,4.6219967950820795,4,1.1554991987705199,0.6576787828943597,0.622969687335115,0.5749123948525223,0.0036183425805293296,0.7196271343403993,False,0.4038418696282272,0.02222004798018101
Error,161.63806565121217,92,1.756935496208828,,,,,,,,
