Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
from 2 - from 3,-0.18573764956691013,0.2876975765811596,-0.6456003271703384,0.5185382254108524,0.8942913965187618
from 2 - from 4,0.22528978704188907,0.28534498305325284,0.7895347751736854,0.42979951306649067,0.8942913965187618
from 2 - from 5,0.14938973140633707,0.2868319383824538,0.5208266982010383,0.6024875027235601,0.8942913965187618
from 2 - from 6,0.5205267293278772,0.28495346503543467,1.826707842500348,0.06774370847228295,0.4681147991013047
from 3 - from 4,0.4110274366087992,0.2857530442658329,1.4384009019565331,0.15032033687303903,0.7283299334325011
from 3 - from 5,0.33512738097324724,0.28488799712601576,1.1763478432017227,0.23945590469200662,0.8064708480535547
from 3 - from 6,0.7062643788947873,0.28656001061930747,2.4646299299348278,0.013715482655821898,0.1289919749779381
from 4 - from 5,-0.075900055635552,0.28528957406755406,-0.2660456691543152,0.7902040371150887,0.8942913965187618
from 4 - from 6,0.2952369422859882,0.2849346901193718,1.0361565387573564,0.30012911887924876,0.8320849500412055
from 5 - from 6,0.3711369979215402,0.2859015972728633,1.2981284521028003,0.1942431988122011,0.7794902180602833
