Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
from 2 - from 3,0.4218219505388048,0.2539415891968302,1.6610983331755496,0.09669369919049497,0.33420556890660763
from 2 - from 4,-0.07268141161555765,0.24365274432607092,-0.2982991708818636,0.7654748370421873,0.8963930183749181
from 2 - from 5,-0.17555442211728722,0.2324075376578931,-0.7553731857686372,0.45002509743085106,0.8336477748792095
from 2 - from 6,-0.7595448339191057,0.2280033431068761,-3.3312881450298324,0.0008644507163069193,0.007753208737514225
from 3 - from 4,-0.4945033621543624,0.2663840220137837,-1.8563551913364196,0.06340294712204742,0.27928438026144126
from 3 - from 5,-0.597376372656092,0.2522589819672615,-2.368107442587001,0.01787934282543291,0.10259378165431321
from 3 - from 6,-1.1813667844579103,0.25367600878252095,-4.656990584674124,3.2086511299045384e-06,3.208604800811619e-05
from 4 - from 5,-0.10287301050172958,0.24786858831421893,-0.4150304449683602,0.6781196159672325,0.8963930183749181
from 4 - from 6,-0.686863422303548,0.24184537371349843,-2.8400932867016064,0.004510034277729336,0.03551585112040752
from 5 - from 6,-0.5839904118018184,0.22860819798667337,-2.554547111367642,0.01063260400198529,0.07209575730375027
