Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,1558.1333333333391,4,389.5333333333348,0.5418277701397838,0.7053885626801994,0.6324678172379197,0.011406584310724534,0.6575566011233321,False,0.3421480810512436,0.006411760639705945
Error,66141.0666666667,92,718.9246376811598,,,,,,,,
