Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,217.86666666666545,4,54.46666666666636,0.5326398140536835,0.71204823793124,0.6294259714569852,0.005703733956066556,0.6248746535750557,False,0.28967235808218966,0.0017210711719097208
Error,9407.73333333333,92,102.25797101449271,,,,,,,,
