subject_id,condition,p1_amp,p1_lat_ms,n_epochs,n1_amp,n1_lat_ms,p2p_amp
02,Change by 1,3.5139697954380145,120.0,47,-3.1145687978597154,164.0,6.62853859329773
02,Change by 2,3.7409470722554086,116.0,52,-3.5716441217536525,164.0,7.312591194009061
02,Change by 3,4.2533788660355345,116.0,41,-3.2049524569210717,160.0,7.458331322956607
03,Change by 1,5.43646393699312,104.0,52,-5.9716326254362135,152.0,11.408096562429334
03,Change by 2,4.7898515221077504,104.0,45,-7.771737261759871,152.0,12.56158878386762
03,Change by 3,6.902359834837497,104.0,35,-7.406568632084522,156.0,14.30892846692202
04,Change by 1,1.028961591149529,108.0,36,-1.0047484877269302,208.0,2.0337100788764593
04,Change by 2,1.5957213650638509,120.0,45,-1.3415680868805264,188.0,2.9372894519443773
04,Change by 3,0.7604668384995238,96.0,31,-2.5463093624729622,200.0,3.306776200972486
05,Change by 1,0.14686842773768968,112.0,37,-6.93439899973203,172.0,7.08126742746972
05,Change by 2,1.258715826988579,108.0,46,-6.3975867755352285,172.0,7.656302602523807
05,Change by 3,1.3817216570129625,108.0,28,-6.653844600125795,172.0,8.035566257138758
08,Change by 1,1.4242386421064364,100.0,37,-1.9609430430661454,208.0,3.385181685172582
08,Change by 2,1.6424949507600528,120.0,43,-3.7205655000255415,192.0,5.363060450785595
08,Change by 3,0.9438727326907891,120.0,33,-4.120003952491118,192.0,5.063876685181906
09,Change by 1,3.0910306947639192,108.0,37,-5.185217786868541,168.0,8.27624848163246
09,Change by 2,2.899822700881417,100.0,33,-6.744598984158729,172.0,9.644421685040145
09,Change by 3,3.7204267696863935,100.0,32,-6.796368714907734,168.0,10.516795484594127
10,Change by 1,0.4713200052524525,104.0,44,-4.848961890515923,168.0,5.3202818957683755
10,Change by 2,0.8012607152620831,108.0,44,-5.039104662061425,164.0,5.840365377323509
10,Change by 3,0.7128731894982574,104.0,37,-6.267652143860551,164.0,6.980525333358808
11,Change by 1,-0.6450942556062993,108.0,42,-8.26617997981958,200.0,7.62108572421328
11,Change by 2,1.07825272329576,116.0,34,-7.310675664677436,200.0,8.388928387973195
11,Change by 3,0.72620571335091,100.0,31,-6.1888437675524175,192.0,6.915049480903328
12,Change by 1,1.2845555015793786,120.0,39,-4.983269842166586,192.0,6.267825343745965
12,Change by 2,2.602657621759965,120.0,35,-4.856123166167149,180.0,7.458780787927114
12,Change by 3,2.53137496788216,120.0,30,-4.822151189915644,188.0,7.353526157797804
13,Change by 1,3.517276412275326,120.0,44,-4.944490363230705,208.0,8.461766775506032
13,Change by 2,2.8582061878450613,120.0,45,-3.576500777428163,204.0,6.434706965273224
13,Change by 3,3.8493187830084286,120.0,34,-4.074579069452302,208.0,7.92389785246073
14,Change by 1,0.5478181129924342,120.0,58,-4.271975744240663,176.0,4.819793857233098
14,Change by 2,0.24299869115562236,120.0,48,-4.407409059791928,168.0,4.650407750947551
14,Change by 3,-0.5620665633016132,92.0,37,-3.004103694464713,172.0,2.4420371311631
15,Change by 1,1.1065603214049786,108.0,33,-4.7385594607324215,168.0,5.845119782137401
15,Change by 2,1.0016635277009975,92.0,32,-4.441980317035228,180.0,5.443643844736226
15,Change by 3,0.29844002112109497,92.0,26,-5.79663299316813,192.0,6.095073014289225
17,Change by 1,4.859193718773508,116.0,53,-4.136864039103688,168.0,8.996057757877196
