Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,p-corr,p-adjust,BF10,cohen,ci_lower,ci_upper
condition,from 2,from 3,True,True,0.5234891771180361,23.0,two-sided,0.6056415981440038,0.6729351090488931,fdr_bh,0.243,0.06980029983199644,-0.3166098590002195,0.530323420634992
condition,from 2,from 4,True,True,1.0433058614667625,23.0,two-sided,0.3076491862156004,0.6663715404226871,fdr_bh,0.349,0.13341126411358387,-0.21405999941524803,0.6399878337899817
condition,from 2,from 5,True,True,1.6945523414246761,23.0,two-sided,0.10366003937721899,0.5085254441682682,fdr_bh,0.743,0.23376640058412504,-0.08881100110269718,0.7806090975908577
condition,from 2,from 6,True,True,1.4795625887414663,23.0,two-sided,0.15255763325048044,0.5085254441682682,fdr_bh,0.56,0.17827504260607033,-0.12977010602957895,0.7337990035175702
condition,from 3,from 4,True,True,0.6202007431312871,23.0,two-sided,0.5412225089995182,0.6729351090488931,fdr_bh,0.256,0.0668711926608297,-0.29735355029393284,0.5505494434216983
condition,from 3,from 5,True,True,1.5838113988352285,23.0,two-sided,0.1268914516424977,0.5085254441682682,fdr_bh,0.64,0.1618082923952181,-0.10986195022147827,0.7564502462131398
condition,from 3,from 6,True,True,0.9885164237931394,23.0,two-sided,0.33318577021134355,0.6663715404226871,fdr_bh,0.333,0.10538622568203654,-0.22475937134814386,0.6283195114571446
condition,from 4,from 5,True,True,0.7587730383870174,23.0,two-sided,0.4556943974891987,0.6729351090488931,fdr_bh,0.279,0.08648990432817939,-0.2699039389201059,0.5796717346916768
condition,from 4,from 6,True,True,0.24117155551619507,23.0,two-sided,0.8115591763298635,0.8115591763298635,fdr_bh,0.22,0.031442552990533446,-0.3732897887645571,0.4717476640125544
condition,from 5,from 6,True,True,-0.6500177286834793,23.0,two-sided,0.5221208879895702,0.6729351090488931,fdr_bh,0.26,-0.059660372588262,-0.5568017060588909,0.2914330795526573
