Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
from 2 - from 3,-0.018443175981810108,0.2647290812288203,-0.06966811464838134,0.9444578209195196,0.9851413550019155
from 2 - from 4,-0.3213419784603519,0.2990473719254801,-1.0745520898288563,0.2825753116212213,0.963878716180691
from 2 - from 5,-0.17850930669541967,0.26673259716837217,-0.6692444365273343,0.5033395643565988,0.9849908053175274
from 2 - from 6,-0.26099437483607246,0.27439101980653713,-0.9511768097224532,0.34151462854439063,0.9649508391411951
from 3 - from 4,-0.3028988024785418,0.2988977300828693,-1.0133860916058586,0.3108757801195672,0.9649508391411951
from 3 - from 5,-0.16006613071360956,0.26371413699189966,-0.60696833525662,0.5438719263241247,0.9849908053175274
from 3 - from 6,-0.24255119885426235,0.2694168051377439,-0.9002823663143579,0.36797000276491554,0.9649508391411951
from 4 - from 5,0.14283267176493222,0.3032279693507664,0.4710405576066996,0.6376117724016404,0.9849908053175274
from 4 - from 6,0.06034760362427943,0.3092817103663227,0.19512179867604162,0.8452975976763488,0.9851413550019155
from 5 - from 6,-0.08248506814065279,0.2633924101950069,-0.3131641799381524,0.7541559308953216,0.9851413550019155
