Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,p-corr,p-adjust,BF10,cohen,ci_lower,ci_upper
condition,from 2,from 3,True,True,1.4205063314741277,4.0,two-sided,0.22849330438622317,0.32641900626603315,fdr_bh,0.78,0.274182440136874,-0.578818651721462,0.7677952605179879
condition,from 2,from 4,True,True,1.8656770662758853,4.0,two-sided,0.13550712533286055,0.32641900626603315,fdr_bh,1.104,0.5048813609436845,-0.9017702131174614,0.7720297551255708
condition,from 2,from 5,True,True,1.7475917468769258,4.0,two-sided,0.15545289309159635,0.32641900626603315,fdr_bh,1.006,0.6332161135784293,-0.9667521911513063,0.4846001884079455
condition,from 2,from 6,True,True,0.27367656646900507,4.0,two-sided,0.7978836655824513,0.7978836655824513,fdr_bh,0.41,0.0429160651340363,-1.1360448854384537,0.34902322383078643
condition,from 3,from 4,True,True,1.7969085789484902,4.0,two-sided,0.14676543830828434,0.32641900626603315,fdr_bh,1.046,0.29338065970393246,-0.8600582927929398,0.8122226612327555
condition,from 3,from 5,True,True,1.994688184432265,4.0,two-sided,0.11682312064205969,0.32641900626603315,fdr_bh,1.223,0.4306281515851772,-0.7458493678821392,0.6851933941931099
condition,from 3,from 6,True,True,-1.0503040008219322,4.0,two-sided,0.35284357081710044,0.4410544635213755,fdr_bh,0.596,-0.22455406594388322,-0.9046553245397262,0.5380278219829635
condition,from 4,from 5,True,True,0.31326270755470687,4.0,two-sided,0.769735774412581,0.7978836655824513,fdr_bh,0.414,0.06300185826794968,-0.6511489051636696,1.2379273749829975
condition,from 4,from 6,True,True,-1.5595880755847187,4.0,two-sided,0.19386872039513348,0.32641900626603315,fdr_bh,0.868,-0.45799388031234606,-1.7874850087811862,0.3018413385104233
condition,from 5,from 6,True,True,-1.500238666144996,4.0,two-sided,0.20794135380684764,0.32641900626603315,fdr_bh,0.829,-0.5794232796574204,-0.794199216945098,0.5542455548066654
