Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,5.461993821903864,4,1.365498455475966,1.7680531091183278,0.14621124205428163,0.1811992482355438,0.019202668339984554,0.5682070174876271,False,0.1926713033071175,0.004991760993035268
Error,49.42832356095988,64,0.7723175556399982,,,,,,,,
