condition,count,mean,std,min,25%,50%,75%,max,sem
from 2,14.0,1.8481356741664399,1.4887099336931917,0.4407759896957831,0.716667971201763,1.2526027555931853,2.375041705901468,4.808964555617528,0.39787446572620544
from 3,14.0,1.94830704269091,1.6730842369693926,0.5041164590263201,0.8731123373126783,1.2513113788540768,2.3874873938434957,6.4467335915882895,0.4471505709965408
from 4,9.0,2.45541145731022,1.2168734169802886,0.6969865002322289,1.4049561568747668,2.8860970494271827,3.1490715903147146,4.313651733294733,0.40562447232676285
from 5,15.0,2.1450832771323474,1.02104199247286,0.8370129050195013,1.660231594496973,1.828178590031861,2.806406094973621,4.272858018715837,0.2636319088417217
from 6,13.0,2.5182671518997326,1.5034560466060716,1.074990286815005,1.6585270276368904,1.9003755242893132,3.190350755385378,6.458353023528586,0.41698368203419756
