Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
from 2 - from 3,2.1044978134925363,1.6406465669814139,1.2827246622437098,0.1995885564229467,0.8651597334011952
from 2 - from 4,0.7008987775233124,1.543808045405452,0.45400642884927744,0.649824199627594,0.957060360906648
from 2 - from 5,0.6137395751390807,1.5140336655286948,0.40536719170294355,0.6852076232761264,0.957060360906648
from 2 - from 6,-1.105115397835611,1.5840278479038292,-0.6976615968576745,0.48538885013540556,0.9298679123978861
from 3 - from 4,-1.4035990359692239,1.6099089826373358,-0.8718499313357845,0.38329025102244474,0.9107919452920776
from 3 - from 5,-1.4907582383534557,1.513587664900388,-0.9849170107048706,0.3246648369737124,0.9051327792314028
from 3 - from 6,-3.209613211328147,1.6012736925446596,-2.004412628691601,0.045025877632794975,0.3691646330608842
from 4 - from 5,-0.0871592023842317,1.490359098071268,-0.058482014500416596,0.9533646883220264,0.957060360906648
from 4 - from 6,-1.8060141753589234,1.5659227389113723,-1.1533226579329592,0.24877797348436648,0.8774757384394849
from 5 - from 6,-1.7188549729746918,1.4344731944719287,-1.1982482346820376,0.23082039246317354,0.8774757384394849
