Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,49.574926673486544,4,12.393731668371636,1.1266508332028915,0.3491842570886328,0.34390338193184783,0.006684297934271093,0.7214808820498915,False,0.4240560194631268,0.04184505027741896
Error,968.044716849995,88,11.00050814602267,,,,,,,,
