Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,4.271267090938295,4,1.0678167727345738,0.9662468995826102,0.4322335912234876,0.40215778060549257,0.010764244167629736,0.5917398277391945,False,0.2781588803135412,0.03133251102898607
Error,70.72754746694005,64,1.1051179291709383,,,,,,,,
