Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,439.65217391304265,4,109.91304347826066,1.1822727118125225,0.3241965928861945,0.32056867294197994,0.014522726228227372,0.6128945534012857,False,0.2697187008312226,0.0015900475546530048
Error,8181.147826086948,88,92.96758893280622,,,,,,,,
