Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,1.10904541879967,2,0.554522709399835,1.066772686116773,0.3524759908057229,0.34061433003117353,0.009888285406108793,0.7916156247802961,False,0.7367606592182386,0.034720878559928954
Error,23.91141520996929,46,0.5198133741297672,,,,,,,,
