condition,count,mean,std,min,25%,50%,75%,max,sem
Large Ratio 0.67 (4:6),15.0,105.33333333333333,6.704653678780206,96.0,100.0,104.0,110.0,116.0,1.731134136000269
Small Ratio 0.67 (2:3),14.0,105.42857142857143,9.095343573789542,92.0,100.0,104.0,115.0,116.0,2.4308328191511817
