Source,SS,DF,MS,F,p-unc,ng2,eps
condition,0.47058823529417115,1,0.47058823529417115,0.0004982561036373262,0.9824673887210129,1.3066258999387372e-05,1.0
Error,15111.529411764706,16,944.4705882352941,,,,
