Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen,ci_lower,ci_upper
condition,Large Ratio 0.67 (4:6),Small Ratio 0.67 (2:3),True,True,-0.9552751474247876,23.0,two-sided,0.3493720184679343,0.323,-0.21650935270483943,-0.6212527110907777,0.2312632652319935
