Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,2.786733570822767,2,1.3933667854113836,0.4071219101431508,0.6679375144718098,0.5989866970735047,0.009013749578957269,0.7091343083101254,False,0.589829897832738,0.0030060389915235303
Error,157.43410151123243,46,3.4224804676354874,,,,,,,,
