Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,65.77777777777834,2,32.88888888888917,0.1365313653136542,0.8727311541973573,0.7817460200875082,0.0021573243347642796,0.6556938869025063,False,0.47489808891769153,0.00027707965671500823
Error,11080.888888888898,46,240.88888888888908,,,,,,,,
