Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,32.6348117013741,2,16.31740585068705,0.9036361196698245,0.4136208054957574,0.36854150963723475,0.007030820423949262,0.5885498692486956,False,0.30090863621035413,2.0226087013221744e-05
Error,686.1848578525937,38,18.057496259278782,,,,,,,,
