Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,9.954755268568523,2,4.977377634284261,2.780439693454719,0.07465384901392472,0.10350537712495576,0.05268541632665268,0.6016492579079911,False,0.33790204698809945,5.7427168615556634e-05
Error,68.02533806003665,38,1.7901404752641223,,,,,,,,
