Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,18.914667818117426,2,9.457333909058713,3.2961236914904224,0.04594416346909416,0.06022149075980931,0.020100689856642404,0.7719206680441928,False,0.7045300878732749,0.02122731157162974
Error,131.98453715187736,46,2.869229068519073,,,,,,,,
