Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,69.94963679446113,5,13.989927358892226,2.858170403766417,0.018041021995582596,0.035119549034029494,0.03420088906580401,0.6936243668548219,False,0.26453412877936494,0.014495267497105403
Error,562.892136925258,115,4.894714234132678,,,,,,,,
