analysis_id,condition,p1_amp,n1_amp,p2p_amp,p1_lat_ms,n1_lat_ms,roi_channels
increase_by_3_ACC1,1 to 4,1.322656393900247,-5.080328047661081,6.402984441561328,100.0,168.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
increase_by_3_ACC1,2 to 5,1.3873217946465788,-4.8364061909268194,6.223727985573398,104.0,180.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
increase_by_3_ACC1,3 to 6,1.3176124091396733,-5.159806382679605,6.477418791819279,100.0,168.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
