subject,set,included,epoch_count,exclusion_reason
02,Small Ratio 0.67 (2:3),True,13,
02,Large Ratio 0.67 (4:6),True,13,
03,Small Ratio 0.67 (2:3),True,15,
03,Large Ratio 0.67 (4:6),True,12,
04,Small Ratio 0.67 (2:3),True,7,
04,Large Ratio 0.67 (4:6),True,12,
05,Small Ratio 0.67 (2:3),True,6,
05,Large Ratio 0.67 (4:6),True,8,
08,Small Ratio 0.67 (2:3),True,12,
08,Large Ratio 0.67 (4:6),True,10,
09,Small Ratio 0.67 (2:3),True,8,
09,Large Ratio 0.67 (4:6),True,9,
10,Small Ratio 0.67 (2:3),True,10,
10,Large Ratio 0.67 (4:6),True,10,
11,Small Ratio 0.67 (2:3),True,12,
11,Large Ratio 0.67 (4:6),True,9,
12,Small Ratio 0.67 (2:3),True,11,
12,Large Ratio 0.67 (4:6),True,4,
13,Small Ratio 0.67 (2:3),True,13,
13,Large Ratio 0.67 (4:6),True,9,
14,Small Ratio 0.67 (2:3),True,14,
14,Large Ratio 0.67 (4:6),True,16,
15,Small Ratio 0.67 (2:3),True,9,
15,Large Ratio 0.67 (4:6),True,11,
17,Small Ratio 0.67 (2:3),True,10,
17,Large Ratio 0.67 (4:6),True,13,
21,Small Ratio 0.67 (2:3),True,9,
21,Large Ratio 0.67 (4:6),True,6,
22,Small Ratio 0.67 (2:3),True,13,
22,Large Ratio 0.67 (4:6),True,10,
23,Small Ratio 0.67 (2:3),True,10,
23,Large Ratio 0.67 (4:6),True,10,
25,Small Ratio 0.67 (2:3),True,10,
25,Large Ratio 0.67 (4:6),True,12,
26,Small Ratio 0.67 (2:3),True,14,
26,Large Ratio 0.67 (4:6),True,11,
27,Small Ratio 0.67 (2:3),True,13,
27,Large Ratio 0.67 (4:6),True,10,
28,Small Ratio 0.67 (2:3),True,11,
28,Large Ratio 0.67 (4:6),True,10,
29,Small Ratio 0.67 (2:3),True,11,
29,Large Ratio 0.67 (4:6),True,12,
31,Small Ratio 0.67 (2:3),True,13,
31,Large Ratio 0.67 (4:6),True,14,
32,Small Ratio 0.67 (2:3),True,10,
32,Large Ratio 0.67 (4:6),True,13,
33,Small Ratio 0.67 (2:3),True,15,
33,Large Ratio 0.67 (4:6),True,13,
