Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,p-corr,p-adjust,BF10,cohen,ci_lower,ci_upper
condition,1 to 2,2 to 3,True,True,-0.30937935931018934,15.0,two-sided,0.7612889864149033,0.8650725530499727,fdr_bh,0.267,-0.12277553098652756,-0.5737582161905852,0.2754517048665706
condition,1 to 2,3 to 4,True,True,-0.8714893406611902,15.0,two-sided,0.39722157666615543,0.8650725530499727,fdr_bh,0.355,-0.291111254869791,-0.6249688364407375,0.2278408881258732
condition,1 to 2,4 to 5,True,True,-0.10664076005842117,15.0,two-sided,0.9164871573795494,0.9164871573795494,fdr_bh,0.257,-0.03781806380100322,-0.4838017212280066,0.3615131839650898
condition,1 to 2,5 to 6,True,True,-1.2032773777797237,15.0,two-sided,0.247516916165298,0.8650725530499727,fdr_bh,0.473,-0.3907522186973967,-0.845603353603309,0.24396466471344708
condition,2 to 3,3 to 4,True,True,-0.5171502876212996,15.0,two-sided,0.6125925983674196,0.8650725530499727,fdr_bh,0.287,-0.16734908542666233,-0.44292290758995195,0.4016927476318583
condition,2 to 3,4 to 5,True,True,0.3017308650615784,15.0,two-sided,0.7670001397873043,0.8650725530499727,fdr_bh,0.266,0.09679554934487544,-0.2908650634242791,0.5574023899550766
condition,2 to 3,5 to 6,True,True,-0.6557632539969138,15.0,two-sided,0.5219084048663062,0.8650725530499727,fdr_bh,0.309,-0.26045881161860357,-0.7003716324993954,0.3724900055009385
condition,3 to 4,4 to 5,True,True,0.7909057560124448,15.0,two-sided,0.4413256248843487,0.8650725530499727,fdr_bh,0.336,0.28351468644114636,-0.2619355469548856,0.5881901384886339
condition,3 to 4,5 to 6,True,True,-0.2862991671569341,15.0,two-sided,0.7785652977449754,0.8650725530499727,fdr_bh,0.265,-0.08411582311380664,-0.6051191986634914,0.4619696150850243
condition,4 to 5,5 to 6,True,True,-1.18654097702129,15.0,two-sided,0.25386240587485265,0.8650725530499727,fdr_bh,0.466,-0.39878742910548903,-0.8410934297258317,0.24782294121518667
