Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,223.28717314760925,4,55.82179328690231,5.492527530253233,0.0007781757091911761,0.0056345753801291965,0.23027336278232238,0.599036933354947,False,0.19085756241819288,0.00866257325841409
Error,609.7935019471297,60,10.163225032452162,,,,,,,,
