Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,51.627868859994834,3,17.209289619998277,11.613999950545008,2.9921210924583604e-06,0.00013203996613626106,0.10017296483732255,0.6199171756519086,False,0.06741151400556701,2.631952549946359e-11
Error,102.2422067191552,69,1.4817711118718147,,,,,,,,
