Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,64.49627877993153,3,21.49875959331051,1.0090867176099958,0.3959018037247782,0.358056382968162,0.012336855248066858,0.5085622840748218,False,0.04274952870700617,4.398861496408166e-10
Error,1150.4789407875837,54,21.30516557014044,,,,,,,,
