condition,count,mean,std,min,25%,50%,75%,max,sem
Crossover (with 1),21.0,481.9047619047619,26.49132832061231,436.0,468.0,476.0,492.0,536.0,5.780881775673016
Crossover (without 1),20.0,476.2,25.046483102213646,436.0,463.0,474.0,489.0,536.0,5.600563881384952
Small (with 1),20.0,484.0,22.51549174282127,432.0,471.0,482.0,505.0,512.0,5.034617008378357
Small (without 1),18.0,489.55555555555554,31.410418320757326,432.0,473.0,500.0,508.0,536.0,7.403506598171223
