condition,count,mean,std,min,25%,50%,75%,max,sem
Crossover (with 1),24.0,4.042431968241934,3.22664051387847,-1.727882433489494,1.660051042664824,3.7177882784490786,5.351486681041575,10.685504559434722,0.6586352368661629
Crossover (without 1),24.0,3.9953419806651795,3.2788786327852946,-1.7737446009102074,2.187936614522325,3.525263878589205,5.680492630895381,10.852435708261758,0.6692982982365425
Small (with 1),24.0,4.546489292625797,3.118456809790353,-1.2298972180280816,2.395923887892701,4.193129869067758,6.5411037382134,12.195181064926738,0.6365523307411517
Small (without 1),24.0,5.291078609278894,4.416552053882177,-1.2002887667394484,2.5165079661714085,4.276406982485647,7.015363698220302,17.807660321141263,0.9015249128710311
