Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,2.5418294615703463,3,0.8472764871901154,0.8075184488738868,0.495926376932166,0.4563554086113566,0.006018744152003931,0.6766016065578074,False,0.1464191669039846,3.379282240781552e-05
Error,50.363272123182185,48,1.0492348358996288,,,,,,,,
