Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,698.9473684210516,3,232.98245614035054,1.3275279900479808,0.27498092852164124,0.2684700313359983,0.03799670390038449,0.3791982584711591,False,0.009344506568878932,2.6848111840475847e-15
Error,9477.052631578948,54,175.5009746588694,,,,,,,,
