Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,26.11511824832672,3,8.705039416108907,5.11758941933686,0.0029596297397534066,0.01296136570009425,0.022035226152100077,0.5913656597487995,False,0.08446262095806926,2.6460109703021613e-10
Error,117.36926714791957,69,1.7010038717089793,,,,,,,,
