Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,537.8987731571834,3,179.29959105239448,2.8445866551931904,0.047383369216489474,0.09456640035078756,0.05812404842876588,0.46500750073640934,False,0.059399660997152166,8.044634144619082e-08
Error,3025.5293347463275,48,63.03186114054849,,,,,,,,
