Source,SS,DF,MS,F,p-unc,ng2,eps
condition,4.651886896392747,3,1.5506289654642489,0.7540528689532736,0.5369837411436303,0.044271830554928046,0.6813988806066766
Error,30.845893490533285,15,2.056392899368886,,,,
