condition,count,mean,std,min,25%,50%,75%,max,sem
3 to 6,24.0,-6.655764405798448,2.863567862510907,-12.81101406208263,-8.346016168197828,-5.873559084745185,-4.581068878442278,-2.5628757115661545,0.5845233422486681
4 to 6,24.0,-5.968883411227608,3.1763490806837655,-13.20148250755603,-6.634950907284217,-5.679834520730558,-3.9270607303975407,0.335058489483693,0.6483695410528051
5 to 6,24.0,-5.782777636530498,2.672545739415163,-11.87803400551648,-7.7018184072916345,-4.8583331766242,-4.13670014094309,-0.4407221046587902,0.5455311146513605
Cardinality6,24.0,-5.398033654207244,3.2632233268211244,-11.142575194920388,-6.815502864366079,-5.277066683570027,-3.804760160911284,2.3453062627993315,0.6661026722882618
