subject,set,included,epoch_count,exclusion_reason
02,Landing on 1,True,19,
02,Landing on 2,True,26,
02,Landing on 3,True,33,
02,Landing on 4,True,30,
02,Landing on 5,True,17,
02,Landing on 6,True,15,
03,Landing on 1,True,20,
03,Landing on 2,True,25,
03,Landing on 3,True,31,
03,Landing on 4,True,31,
03,Landing on 5,True,13,
03,Landing on 6,True,12,
04,Landing on 1,True,16,
04,Landing on 2,True,16,
04,Landing on 3,True,27,
04,Landing on 4,True,27,
04,Landing on 5,True,14,
04,Landing on 6,True,12,
05,Landing on 1,True,15,
05,Landing on 2,True,22,
05,Landing on 3,True,29,
05,Landing on 4,True,26,
05,Landing on 5,True,12,
05,Landing on 6,True,7,
08,Landing on 1,True,20,
08,Landing on 2,True,26,
08,Landing on 3,True,24,
08,Landing on 4,True,22,
08,Landing on 5,True,13,
08,Landing on 6,True,8,
09,Landing on 1,True,13,
09,Landing on 2,True,23,
09,Landing on 3,True,27,
09,Landing on 4,True,24,
09,Landing on 5,True,6,
09,Landing on 6,True,9,
10,Landing on 1,True,13,
10,Landing on 2,True,27,
10,Landing on 3,True,29,
10,Landing on 4,True,27,
10,Landing on 5,True,16,
10,Landing on 6,True,13,
11,Landing on 1,True,11,
11,Landing on 2,True,21,
11,Landing on 3,True,23,
11,Landing on 4,True,24,
11,Landing on 5,True,16,
11,Landing on 6,True,12,
12,Landing on 1,True,16,
12,Landing on 2,True,18,
12,Landing on 3,True,24,
12,Landing on 4,True,26,
12,Landing on 5,True,14,
12,Landing on 6,True,6,
13,Landing on 1,True,12,
13,Landing on 2,True,23,
13,Landing on 3,True,34,
13,Landing on 4,True,27,
13,Landing on 5,True,17,
13,Landing on 6,True,10,
14,Landing on 1,True,21,
14,Landing on 2,True,23,
14,Landing on 3,True,32,
14,Landing on 4,True,34,
14,Landing on 5,True,16,
14,Landing on 6,True,17,
15,Landing on 1,True,13,
15,Landing on 2,True,11,
15,Landing on 3,True,26,
15,Landing on 4,True,21,
15,Landing on 5,True,10,
15,Landing on 6,True,10,
17,Landing on 1,True,19,
17,Landing on 2,True,22,
17,Landing on 3,True,30,
17,Landing on 4,True,34,
17,Landing on 5,True,22,
17,Landing on 6,True,14,
21,Landing on 1,True,17,
21,Landing on 2,True,24,
21,Landing on 3,True,28,
21,Landing on 4,True,24,
21,Landing on 5,True,15,
21,Landing on 6,True,8,
22,Landing on 1,True,18,
22,Landing on 2,True,20,
22,Landing on 3,True,32,
22,Landing on 4,True,32,
22,Landing on 5,True,15,
22,Landing on 6,True,9,
23,Landing on 1,True,22,
23,Landing on 2,True,22,
23,Landing on 3,True,32,
23,Landing on 4,True,35,
23,Landing on 5,True,13,
23,Landing on 6,True,11,
25,Landing on 1,True,19,
25,Landing on 2,True,20,
25,Landing on 3,True,27,
25,Landing on 4,True,26,
25,Landing on 5,True,22,
25,Landing on 6,True,13,
26,Landing on 1,True,17,
26,Landing on 2,True,27,
26,Landing on 3,True,34,
26,Landing on 4,True,29,
26,Landing on 5,True,22,
26,Landing on 6,True,11,
27,Landing on 1,True,22,
27,Landing on 2,True,26,
27,Landing on 3,True,33,
27,Landing on 4,True,31,
27,Landing on 5,True,23,
27,Landing on 6,True,15,
28,Landing on 1,True,11,
28,Landing on 2,True,23,
28,Landing on 3,True,27,
28,Landing on 4,True,23,
28,Landing on 5,True,14,
28,Landing on 6,True,7,
29,Landing on 1,True,22,
29,Landing on 2,True,26,
29,Landing on 3,True,31,
29,Landing on 4,True,33,
29,Landing on 5,True,19,
29,Landing on 6,True,10,
31,Landing on 1,True,20,
31,Landing on 2,True,27,
31,Landing on 3,True,31,
31,Landing on 4,True,38,
31,Landing on 5,True,20,
31,Landing on 6,True,15,
32,Landing on 1,True,20,
32,Landing on 2,True,24,
32,Landing on 3,True,32,
32,Landing on 4,True,35,
32,Landing on 5,True,12,
32,Landing on 6,True,12,
33,Landing on 1,True,13,
33,Landing on 2,True,24,
33,Landing on 3,True,28,
33,Landing on 4,True,26,
33,Landing on 5,True,18,
33,Landing on 6,True,18,
