analysis_id,component,condition,n_subjects,collapsed_peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms,mean_amplitude_roi,peak_amplitude_roi,latency_frac_area_ms,latency_peak_ms,roi_channels
landing_on_all_ACC1,P1,Landing on 1,24,108.0,88.96957342114146,119.55334828145115,30.58377486030969,1.5465871729391198,2.3908878849527286,107.23160366789531,116.0,E71;E75;E76;E70;E83;E74;E81;E82
landing_on_all_ACC1,P1,Landing on 2,24,108.0,88.96957342114146,119.55334828145115,30.58377486030969,-0.1944553312398161,0.04920341467824794,108.0,112.0,E71;E75;E76;E70;E83;E74;E81;E82
landing_on_all_ACC1,P1,Landing on 3,24,108.0,88.96957342114146,119.55334828145115,30.58377486030969,0.31951040195568353,0.4705437996870536,105.64155387339862,108.0,E71;E75;E76;E70;E83;E74;E81;E82
landing_on_all_ACC1,P1,Landing on 4,24,108.0,88.96957342114146,119.55334828145115,30.58377486030969,0.6590640345824353,0.7991506528706182,104.69199257126738,108.0,E71;E75;E76;E70;E83;E74;E81;E82
landing_on_all_ACC1,P1,Landing on 5,24,108.0,88.96957342114146,119.55334828145115,30.58377486030969,0.0391576193283553,0.2658748165289316,96.09869108832858,100.0,E71;E75;E76;E70;E83;E74;E81;E82
landing_on_all_ACC1,P1,Landing on 6,24,108.0,88.96957342114146,119.55334828145115,30.58377486030969,0.2286642877950558,0.6004577961447195,97.45260265303543,96.0,E71;E75;E76;E70;E83;E74;E81;E82
landing_on_all_ACC1,N1,Landing on 1,24,172.0,140.14669224151623,210.38719104216773,70.2404988006515,-1.5065847476614866,-2.75048484955107,181.35931854782908,180.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
landing_on_all_ACC1,N1,Landing on 2,24,172.0,140.14669224151623,210.38719104216773,70.2404988006515,-3.9100956378428995,-4.517028756660349,174.9171292313124,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
landing_on_all_ACC1,N1,Landing on 3,24,172.0,140.14669224151623,210.38719104216773,70.2404988006515,-3.7688745127184093,-4.453467234026498,174.69442919544866,168.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
landing_on_all_ACC1,N1,Landing on 4,24,172.0,140.14669224151623,210.38719104216773,70.2404988006515,-3.607985540051171,-4.359100274588009,174.17115675983533,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
landing_on_all_ACC1,N1,Landing on 5,24,172.0,140.14669224151623,210.38719104216773,70.2404988006515,-3.8685044780565305,-4.394107328171229,173.57508765885507,164.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
landing_on_all_ACC1,N1,Landing on 6,24,172.0,140.14669224151623,210.38719104216773,70.2404988006515,-4.0985719639266485,-4.605494441210162,174.35990295196126,164.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
landing_on_all_ACC1,P3b,Landing on 1,24,476.0,423.6752153777925,539.1553034488121,115.48008807101962,3.121153792969715,3.706643501094236,478.3527429465575,472.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
landing_on_all_ACC1,P3b,Landing on 2,24,476.0,423.6752153777925,539.1553034488121,115.48008807101962,2.351069907574182,2.6563946055876717,479.1229748153697,472.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
landing_on_all_ACC1,P3b,Landing on 3,24,476.0,423.6752153777925,539.1553034488121,115.48008807101962,2.8140349512502207,3.4405796902964743,474.62781243431965,456.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
landing_on_all_ACC1,P3b,Landing on 4,24,476.0,423.6752153777925,539.1553034488121,115.48008807101962,2.4307663408192806,2.9207009365822167,481.94218409145157,476.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
landing_on_all_ACC1,P3b,Landing on 5,24,476.0,423.6752153777925,539.1553034488121,115.48008807101962,1.7437191434249597,1.9559786551238638,482.3861959840209,480.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
landing_on_all_ACC1,P3b,Landing on 6,24,476.0,423.6752153777925,539.1553034488121,115.48008807101962,2.0276871091388675,2.281776312603922,479.76319296789853,476.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
landing_on_all_ACC1,Fz,Landing on 1,24,104.0,87.4983386413306,116.17934723759797,28.68100859626736,-0.7425295350398989,-1.081279174014874,105.58050339394634,116.0,E11;E4;E5;E12;E19;E18;E16;E10
landing_on_all_ACC1,Fz,Landing on 2,24,104.0,87.4983386413306,116.17934723759797,28.68100859626736,-0.09773639303977177,-0.3039916748746808,106.38742433455724,104.0,E11;E4;E5;E12;E19;E18;E16;E10
landing_on_all_ACC1,Fz,Landing on 3,24,104.0,87.4983386413306,116.17934723759797,28.68100859626736,-0.4709750694995075,-0.668425480122509,101.32469290713476,100.0,E11;E4;E5;E12;E19;E18;E16;E10
landing_on_all_ACC1,Fz,Landing on 4,24,104.0,87.4983386413306,116.17934723759797,28.68100859626736,-0.6812432932868473,-0.9586859497289919,103.8005018956987,104.0,E11;E4;E5;E12;E19;E18;E16;E10
landing_on_all_ACC1,Fz,Landing on 5,24,104.0,87.4983386413306,116.17934723759797,28.68100859626736,-0.5288907542388331,-0.8187982051488276,100.65018531280994,100.0,E11;E4;E5;E12;E19;E18;E16;E10
landing_on_all_ACC1,Fz,Landing on 6,24,104.0,87.4983386413306,116.17934723759797,28.68100859626736,-0.6017177062012259,-0.925114096100067,98.76935017559235,96.0,E11;E4;E5;E12;E19;E18;E16;E10
