Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
2a - 2b,-7.670403236168998,7.1066893232417305,-1.0793215922755617,0.2804443905594973,0.948289436726915
2a - 2c,5.515217087875492,7.654770581339102,0.7204941061617912,0.4712208272695748,0.9781402069378528
2a - 2d,0.6216537445480358,8.38906215013904,0.07410288938409314,0.940928516188499,0.9994955408930307
2a - 2e,-0.26324294714658986,7.209941995110648,-0.03651110471139789,0.9708748243348075,0.9994955408930307
2b - 2c,13.18562032404449,7.944125070257588,1.659795157733707,0.09695566821954715,0.6393460359998684
2b - 2d,8.292056980717033,8.669643958068221,0.9564472336837092,0.33884633095013017,0.9600877578619073
2b - 2e,7.407160289022409,7.626726920257409,0.9712108964263809,0.3314432688602098,0.9600877578619073
2c - 2d,-4.893563343327456,9.110896352349483,-0.537111076021134,0.5911908904682606,0.9781402069378528
2c - 2e,-5.778460035022081,8.114192429422289,-0.712142346300443,0.4763766340526048,0.9781402069378528
2d - 2e,-0.8848966916946257,8.854585162373965,-0.09993654987416484,0.9203946989838945,0.9994955408930307
