Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
2a - 2b,-0.11566729051654016,1.5079587945433957,-0.07670454321105226,0.9388585902320221,0.9999672346715586
2a - 2c,1.076026855547245,1.4903738641332618,0.7219845177391222,0.47030399630722464,0.9938025423003225
2a - 2d,-0.29079150647571145,1.5792932545574463,-0.18412761888050855,0.8539133401518839,0.9999672346715586
2a - 2e,0.0725251967088377,1.5232772746628553,0.04761129041650647,0.9620260337842699,0.9999672346715586
2b - 2c,1.191694146063785,1.4856718564958022,0.8021247362621439,0.4224808074563191,0.992853427655999
2b - 2d,-0.17512421595917127,1.5629864681116337,-0.11204461428943306,0.9107880321731481,0.9999672346715586
2b - 2e,0.18819248722537785,1.5313009784141287,0.12289712465297115,0.9021885625618045,0.9999672346715586
2c - 2d,-1.3668183620229564,1.5491230264100602,-0.8823175039818646,0.3776051333306698,0.9912771175362347
2c - 2e,-1.0035016588384074,1.5149398891053794,-0.6624036148596016,0.5077125876392166,0.9938025423003225
2d - 2e,0.3633167031845491,1.6068242381414732,0.22610855285876066,0.8211169926225628,0.9999672346715586
