subject_id,condition,p1_amp,p1_lat_ms,n_epochs,n1_amp,n1_lat_ms,p2p_amp
15,Increasing (any step),0.6403413315406566,104.0,49,-4.703157682634026,180.0,5.343499014174682
15,Decreasing (any step),0.5854213235226237,96.0,42,-4.735701700591872,180.0,5.321123024114496
15,No Change,0.40509129359422874,104.0,36,-3.767215290096671,184.0,4.1723065836909
17,Increasing (any step),3.9475481986263983,116.0,69,-5.216741715352124,180.0,9.164289913978521
17,Decreasing (any step),5.876997954678311,116.0,72,-4.442940742029574,168.0,10.319938696707885
17,No Change,6.32651853432427,116.0,36,-3.4507014002573873,176.0,9.777219934581657
21,Increasing (any step),2.4180332596589893,96.0,49,-8.530647961162524,180.0,10.948681220821513
21,Decreasing (any step),1.802038796363337,100.0,67,-7.741663492602022,184.0,9.54370228896536
21,No Change,1.7424820018505367,96.0,33,-7.136572767421151,172.0,8.879054769271688
22,Increasing (any step),-0.43624628336488036,96.0,60,-5.52626049612201,148.0,5.090014212757129
22,Decreasing (any step),-1.0129355966851281,96.0,66,-3.244143685952033,144.0,2.231208089266905
22,No Change,-1.0913860773379578,96.0,40,-3.7774688719786207,144.0,2.686082794640663
23,Increasing (any step),1.2428559331854843,96.0,60,-9.63963031493458,168.0,10.882486248120065
23,Decreasing (any step),0.7954587217938188,108.0,75,-9.275922503897199,172.0,10.071381225691018
23,No Change,0.2730803814841595,108.0,36,-9.573389481764721,168.0,9.846469863248881
25,Increasing (any step),0.250048878072011,96.0,64,-9.98212778019098,144.0,10.232176658262992
25,Decreasing (any step),1.2093442216804138,96.0,63,-7.291552302067867,152.0,8.500896523748281
25,No Change,0.043291852938777804,96.0,40,-8.226631519527677,144.0,8.269923372466454
26,Increasing (any step),1.1799355854414708,96.0,62,-5.250365858268706,176.0,6.430301443710177
26,Decreasing (any step),1.6754126500858917,96.0,78,-5.350024904082561,176.0,7.025437554168453
26,No Change,0.23775475813714303,96.0,42,-5.535834207210772,180.0,5.773588965347915
27,Increasing (any step),0.5447919854046915,100.0,74,-2.442319256875095,180.0,2.9871112422797865
27,Decreasing (any step),0.31293640002004963,120.0,76,-1.9410208445821868,160.0,2.2539572446022365
27,No Change,1.0457838717164831,120.0,44,-2.5452523628733146,180.0,3.5910362345897977
28,Increasing (any step),1.7196552734147177,112.0,51,-4.6252978987160756,164.0,6.3449531721307935
28,Decreasing (any step),2.3580727853070926,116.0,54,-3.2469827346063305,168.0,5.605055519913423
28,No Change,2.014142712355953,116.0,38,-3.1738517969418147,164.0,5.187994509297768
29,Increasing (any step),1.4736966432757221,96.0,63,-5.34104531914453,144.0,6.814741962420252
29,Decreasing (any step),1.2538406674923257,96.0,78,-3.5350050743338133,188.0,4.7888457418261385
29,No Change,2.240583633965734,96.0,39,-2.952527323298066,180.0,5.1931109572638
31,Increasing (any step),1.8454980710654365,96.0,75,-4.539454177922557,144.0,6.384952248987993
31,Decreasing (any step),1.1907199508209516,96.0,76,-5.974265459698967,192.0,7.164985410519918
31,No Change,0.3123284182061541,96.0,30,-3.5180958098376793,192.0,3.8304242280438334
32,Increasing (any step),-0.06395115405516241,100.0,58,-6.154191231582275,164.0,6.090240077527112
32,Decreasing (any step),0.8808983589257692,104.0,77,-4.165631840721126,172.0,5.046530199646895
32,No Change,0.02187947478229215,100.0,36,-5.283575764835053,168.0,5.305455239617345
33,Increasing (any step),3.3952899990817977,100.0,64,-4.35584574402205,156.0,7.7511357431038475
33,Decreasing (any step),2.746173934889892,104.0,63,-4.091884377181889,168.0,6.83805831207178
33,No Change,2.6853207590854833,104.0,42,-3.3456599426298954,164.0,6.030980701715379
