Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
1 to 3 - 2 to 3,-1.1086498019772044,10.858895187604205,-0.10209600358264491,0.918680473119097,0.9999919751825784
1 to 3 - 4 to 3,3.9734872835452926,10.876708202577293,0.3653207578561089,0.7148719851071879,0.9999875445617163
1 to 3 - 5 to 3,1.3982083630547035,10.858097934746242,0.1287710215414796,0.8975388360450214,0.9999919751825784
1 to 3 - 6 to 3,2.355240117950694,10.860399528538753,0.2168649607927994,0.828313584991915,0.9999919751825784
1 to 3 - Cardinality3,26.458697070950436,10.994008953582417,2.4066468549062643,0.016099729624967196,0.20326275640036404
2 to 3 - 4 to 3,5.082137085522497,10.869028824749243,0.4675796860479617,0.6400851946464998,0.9999635248471617
2 to 3 - 5 to 3,2.506858165031908,10.860009926673266,0.23083387418227075,0.8174438640115878,0.9999919751825784
2 to 3 - 6 to 3,3.4638899199278983,10.858230747246758,0.3190105276410903,0.7497185296505129,0.9999875445617163
2 to 3 - Cardinality3,27.56734687292764,10.971823299107104,2.5125584072403986,0.011985926247840561,0.1654603718496664
4 to 3 - 5 to 3,-2.575278920490589,10.880844548388136,-0.2366800581552362,0.812905006742354,0.9999919751825784
4 to 3 - 6 to 3,-1.6182471655945987,10.86548513305916,-0.14893464449837995,0.8816052037140549,0.9999919751825784
4 to 3 - Cardinality3,22.485209787405143,10.91198260277943,2.0605980238346286,0.03934140545261733,0.35692770761891346
5 to 3 - 6 to 3,0.9570317548959903,10.862042111294944,0.08810790319997162,0.9297909149661963,0.9999919751825784
5 to 3 - Cardinality3,25.060488707895733,11.004696932214024,2.2772538728019143,0.022771069741266192,0.25877151331694553
6 to 3 - Cardinality3,24.103456952999743,10.959824396219133,2.199255761918488,0.027859741359437695,0.2875618880453907
