subject,set,included,epoch_count,exclusion_reason
02,Small (with 1),True,20,
02,Small (without 1),True,6,
02,Crossover (with 1),True,38,
02,Crossover (without 1),True,31,
03,Small (with 1),True,21,
03,Small (without 1),True,8,
03,Crossover (with 1),True,38,
03,Crossover (without 1),True,32,
04,Small (with 1),True,13,
04,Small (without 1),True,3,
04,Crossover (with 1),True,31,
04,Crossover (without 1),True,26,
05,Small (with 1),True,14,
05,Small (without 1),True,3,
05,Crossover (with 1),True,29,
05,Crossover (without 1),True,23,
08,Small (with 1),True,15,
08,Small (without 1),True,6,
08,Crossover (with 1),True,30,
08,Crossover (without 1),True,23,
09,Small (with 1),True,14,
09,Small (without 1),True,5,
09,Crossover (with 1),True,23,
09,Crossover (without 1),True,17,
10,Small (with 1),True,17,
10,Small (without 1),True,5,
10,Crossover (with 1),True,38,
10,Crossover (without 1),True,30,
11,Small (with 1),True,14,
11,Small (without 1),True,5,
11,Crossover (with 1),True,30,
11,Crossover (without 1),True,24,
12,Small (with 1),True,15,
12,Small (without 1),True,7,
12,Crossover (with 1),True,31,
12,Crossover (without 1),True,25,
13,Small (with 1),True,20,
13,Small (without 1),True,8,
13,Crossover (with 1),True,33,
13,Crossover (without 1),True,28,
14,Small (with 1),True,20,
14,Small (without 1),True,8,
14,Crossover (with 1),True,34,
14,Crossover (without 1),True,28,
15,Small (with 1),True,15,
15,Small (without 1),True,5,
15,Crossover (with 1),True,25,
15,Crossover (without 1),True,19,
17,Small (with 1),True,15,
17,Small (without 1),True,5,
17,Crossover (with 1),True,40,
17,Crossover (without 1),True,33,
21,Small (with 1),True,14,
21,Small (without 1),True,3,
21,Crossover (with 1),True,29,
21,Crossover (without 1),True,22,
22,Small (with 1),True,17,
22,Small (without 1),True,8,
22,Crossover (with 1),True,38,
22,Crossover (without 1),True,31,
23,Small (with 1),True,15,
23,Small (without 1),True,6,
23,Crossover (with 1),True,37,
23,Crossover (without 1),True,29,
25,Small (with 1),True,18,
25,Small (without 1),True,6,
25,Crossover (with 1),True,33,
25,Crossover (without 1),True,27,
26,Small (with 1),True,18,
26,Small (without 1),True,5,
26,Crossover (with 1),True,31,
26,Crossover (without 1),True,26,
27,Small (with 1),True,20,
27,Small (without 1),True,6,
27,Crossover (with 1),True,40,
27,Crossover (without 1),True,33,
28,Small (with 1),True,16,
28,Small (without 1),True,4,
28,Crossover (with 1),True,29,
28,Crossover (without 1),True,25,
29,Small (with 1),True,17,
29,Small (without 1),True,4,
29,Crossover (with 1),True,35,
29,Crossover (without 1),True,28,
31,Small (with 1),True,19,
31,Small (without 1),True,6,
31,Crossover (with 1),True,41,
31,Crossover (without 1),True,34,
32,Small (with 1),True,15,
32,Small (without 1),True,4,
32,Crossover (with 1),True,34,
32,Crossover (without 1),True,26,
33,Small (with 1),True,18,
33,Small (without 1),True,8,
33,Crossover (with 1),True,32,
33,Crossover (without 1),True,25,
