analysis_id,component,condition,n_subjects,collapsed_peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms,mean_amplitude_roi,peak_amplitude_roi,latency_frac_area_ms,latency_peak_ms,roi_channels
increasing_small_crossover_with_and_without_1_ACC1,P1,Small (with 1),24,100.0,76.43058975366586,113.07886153959515,36.648271785929296,0.06961373793277882,0.19116921573503476,86.1591633588151,84.0,E71;E75;E76;E70;E83;E74;E81;E82
increasing_small_crossover_with_and_without_1_ACC1,P1,Small (without 1),24,100.0,76.43058975366586,113.07886153959515,36.648271785929296,0.4247989361856871,0.5341024017630915,98.03104632432179,104.0,E71;E75;E76;E70;E83;E74;E81;E82
increasing_small_crossover_with_and_without_1_ACC1,P1,Crossover (with 1),24,100.0,76.43058975366586,113.07886153959515,36.648271785929296,0.4205951080565849,0.6335088969068153,97.4146878548346,100.0,E71;E75;E76;E70;E83;E74;E81;E82
increasing_small_crossover_with_and_without_1_ACC1,P1,Crossover (without 1),24,100.0,76.43058975366586,113.07886153959515,36.648271785929296,0.3907605349219152,0.6059127556543764,98.19762750145847,100.0,E71;E75;E76;E70;E83;E74;E81;E82
increasing_small_crossover_with_and_without_1_ACC1,N1,Small (with 1),24,164.0,135.59321061419618,209.4666260270771,73.87341541288092,-3.258098642965468,-4.074960571133286,170.4908350482863,164.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
increasing_small_crossover_with_and_without_1_ACC1,N1,Small (without 1),24,164.0,135.59321061419618,209.4666260270771,73.87341541288092,-2.7823272498334273,-3.4995867840545007,170.65397407737456,164.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
increasing_small_crossover_with_and_without_1_ACC1,N1,Crossover (with 1),24,164.0,135.59321061419618,209.4666260270771,73.87341541288092,-3.618644911203507,-4.402552867157935,171.29614128393968,168.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
increasing_small_crossover_with_and_without_1_ACC1,N1,Crossover (without 1),24,164.0,135.59321061419618,209.4666260270771,73.87341541288092,-3.5488582886917186,-4.249113963786387,171.03767236740129,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
increasing_small_crossover_with_and_without_1_ACC1,P3b,Small (with 1),24,468.0,394.1620324411881,532.9767921847942,138.81475974360615,2.466222234704061,3.0368587239173985,462.8345180972974,448.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
increasing_small_crossover_with_and_without_1_ACC1,P3b,Small (without 1),24,468.0,394.1620324411881,532.9767921847942,138.81475974360615,2.359858013220123,3.189594936233654,458.3632925032074,444.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
increasing_small_crossover_with_and_without_1_ACC1,P3b,Crossover (with 1),24,468.0,394.1620324411881,532.9767921847942,138.81475974360615,2.2462591649907564,2.7720480184870286,468.3924711176106,476.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
increasing_small_crossover_with_and_without_1_ACC1,P3b,Crossover (without 1),24,468.0,394.1620324411881,532.9767921847942,138.81475974360615,2.138995007253037,2.60638103743669,468.64014315306326,480.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
increasing_small_crossover_with_and_without_1_ACC1,Fz,Small (with 1),24,100.0,83.20345346654543,112.47232235273108,29.268868886185658,0.09538317641420482,-0.015287692849993607,100.0,88.0,E11;E4;E5;E12;E19;E18;E16;E10
increasing_small_crossover_with_and_without_1_ACC1,Fz,Small (without 1),24,100.0,83.20345346654543,112.47232235273108,29.268868886185658,-0.43370462903132656,-0.5875543107700122,96.68831517232202,96.0,E11;E4;E5;E12;E19;E18;E16;E10
increasing_small_crossover_with_and_without_1_ACC1,Fz,Crossover (with 1),24,100.0,83.20345346654543,112.47232235273108,29.268868886185658,-0.5355454671556749,-0.7581752793480032,99.8727739626151,100.0,E11;E4;E5;E12;E19;E18;E16;E10
increasing_small_crossover_with_and_without_1_ACC1,Fz,Crossover (without 1),24,100.0,83.20345346654543,112.47232235273108,29.268868886185658,-0.5944608013926646,-0.8519925642146667,100.07758273766679,104.0,E11;E4;E5;E12;E19;E18;E16;E10
