Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,846.47619047619,6,141.079365079365,3.029401304090098,0.008180256620105339,0.020435687122313074,0.06251450676982588,0.6829579984702917,False,0.20594362223835,0.03693819556698853
Error,6426.666666666669,138,46.57004830917876,,,,,,,,
