Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,2182.4761904761885,6,363.7460317460314,3.3369716615594984,0.0042269529416633506,0.022101995340548665,0.042742965857479887,0.5259852172540084,False,0.06096314736404055,1.630542524671721e-05
Error,15042.666666666664,138,109.00483091787437,,,,,,,,
