Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,147.09283545563778,6,24.51547257593963,11.04505611112923,4.907488866027743e-10,5.179405346410031e-07,0.08138524276096687,0.6236856185514272,False,0.15118525830492277,0.006665248908698254
Error,306.3031261625508,138,2.219587870743122,,,,,,,,
