Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,759.6190476190483,6,126.60317460317471,1.1004943130009126,0.36522994933337943,0.3603644944738732,0.013801313685725966,0.6366534799595158,False,0.12001010504975727,0.0016256396894584332
Error,15875.809523809527,138,115.04209799861975,,,,,,,,
