Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,p-corr,p-adjust,BF10,cohen,ci_lower,ci_upper
condition,4 to 1,5 to 2,True,True,5.625577342305952,17.0,two-sided,3.026487157930499e-05,9.079461473791498e-05,fdr_bh,817.894,1.4806062878743713,0.644279574286808,2.007643016935815
condition,4 to 1,6 to 3,True,True,4.302327398470903,17.0,two-sided,0.00048255241358010324,0.0007238286203701549,fdr_bh,70.481,1.432875159288637,0.4021475620543725,1.6259890235079295
condition,5 to 2,6 to 3,True,True,-1.5025799259564756,17.0,two-sided,0.15129553016864944,0.15129553016864944,fdr_bh,0.631,-0.3035578242670969,-0.4889516334964916,0.3564997882410277
