condition,count,mean,std,min,25%,50%,75%,max,sem
4 to 1,18.0,-4.2509259431842175,1.6990106224085122,-8.08945289848373,-4.81633970532163,-4.147479681065867,-3.0394042783282593,-1.5435820300588214,0.4004606441376786
5 to 2,24.0,-6.58308987114595,3.0549143668303698,-11.816784969348223,-8.816776915780663,-6.877613797346838,-3.977520327813637,-1.4058264736370945,0.6235817838859964
6 to 3,24.0,-6.4453431587530545,2.1792462111193047,-10.344156721757829,-7.711713938164773,-6.56415939601618,-5.090485228026579,-1.5920193803239224,0.44483677009465333
