analysis_id,condition,p1_amp,n1_amp,p2p_amp,p1_lat_ms,n1_lat_ms,roi_channels
prime_35_ACC1,3a,1.2522454537678058,-4.573401052029643,5.825646505797449,80.0,144.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
prime_35_ACC1,3b,1.5993039104570126,-2.7355882555200863,4.334892165977099,64.0,160.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
prime_35_ACC1,3c,1.8413969486049184,-4.151842218498752,5.99323916710367,104.0,156.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
prime_35_ACC1,3d,3.1623066449342256,-4.234329705867435,7.396636350801661,92.0,144.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
prime_35_ACC1,3e,1.1832648375926655,-5.0537373867854125,6.237002224378078,64.0,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
