subject,set,included,epoch_count,exclusion_reason
02,64 Incorrect,True,1,
02,64 Correct,True,7,
03,64 Incorrect,True,1,
03,64 Correct,True,6,
04,64 Incorrect,True,1,
04,64 Correct,True,7,
05,64 Incorrect,True,2,
05,64 Correct,True,4,
08,64 Incorrect,True,2,
08,64 Correct,True,6,
09,64 Incorrect,True,2,
09,64 Correct,True,5,
10,64 Incorrect,True,2,
10,64 Correct,True,5,
11,64 Incorrect,True,1,
11,64 Correct,True,4,
12,64 Incorrect,True,4,
12,64 Correct,True,3,
13,64 Incorrect,False,0,insufficient_epochs(<1)
13,64 Correct,True,6,
14,64 Incorrect,True,1,
14,64 Correct,True,8,
15,64 Incorrect,True,3,
15,64 Correct,True,5,
17,64 Incorrect,True,1,
17,64 Correct,True,6,
21,64 Incorrect,True,2,
21,64 Correct,True,2,
22,64 Incorrect,False,0,insufficient_epochs(<1)
22,64 Correct,True,7,
23,64 Incorrect,False,0,insufficient_epochs(<1)
23,64 Correct,True,7,
25,64 Incorrect,True,1,
25,64 Correct,True,6,
26,64 Incorrect,False,0,insufficient_epochs(<1)
26,64 Correct,True,6,
27,64 Incorrect,False,0,insufficient_epochs(<1)
27,64 Correct,True,6,
28,64 Incorrect,True,1,
28,64 Correct,True,5,
29,64 Incorrect,False,0,insufficient_epochs(<1)
29,64 Correct,True,8,
31,64 Incorrect,False,0,insufficient_epochs(<1)
31,64 Correct,True,9,
32,64 Incorrect,False,0,insufficient_epochs(<1)
32,64 Correct,True,7,
33,64 Incorrect,False,0,insufficient_epochs(<1)
33,64 Correct,True,5,
