Source,SS,DF,MS,F,p-unc,ng2,eps
condition,14.19450244359607,2,7.097251221798035,3.337871882014037,0.044298046131402424,0.04876746275097573,0.8558564337294087
Error,97.8088937331288,46,2.1262802985462783,,,,
