condition,count,mean,std,min,25%,50%,75%,max,sem
Small Ratio 0.33 (1:3),23.0,-3.004733147278721,1.8240526290594143,-7.549064177251072,-4.304998037886584,-2.4926999257795357,-1.6989640195189462,-0.6316325312545159,0.38034126515759054
Small Ratio 0.5 (1:2),19.0,-2.8665790306425385,1.6795474751380852,-7.516545015707051,-3.270164485551542,-3.0787818937261084,-1.9352415798198335,-0.2838734355163146,0.385314616579253
Small Ratio 0.67 (2:3),22.0,-3.555486680787576,1.5215294249017939,-5.977301296228535,-4.465673674304247,-3.6511861537523114,-2.3330587112977916,-0.8279038390970138,0.3243911633452024
