Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,326.2857142857144,3,108.7619047619048,0.9175147295125872,0.45224535966789203,0.3888782617386767,0.08125800483848017,0.3986506199478732,False,0.03852116689495498,0.010386950609585622
Error,2133.7142857142862,18,118.53968253968257,,,,,,,,
