Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
1a - 1b,1.2096809867949132,5.336243581531884,0.22669148593244093,0.8206636480270209,0.9920243643114828
1a - 1c,1.315063168163597,5.196151329527376,0.2530840779579856,0.8002032423964196,0.9920243643114828
1a - 1d,-6.1806263801021535,5.103064740778216,-1.2111597038370336,0.2258342031490268,0.640800337468688
1b - 1c,0.10538218136868371,4.718093288482044,0.022335756189040597,0.9821801266761263,0.9920243643114828
1b - 1d,-7.3903073668970665,4.481702187118176,-1.6489956401251153,0.09914852791213935,0.46130151573170924
1c - 1d,-7.495689548265751,4.529638636708786,-1.6548096105326588,0.09796312390273187,0.46130151573170924
