Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,129.55301080674917,3,43.184336935583055,6.492595245591181,0.0006196761450582763,0.0029542910348858255,0.08277855161833975,0.68760048760572,False,0.5168380850996183,0.013700414061898331
Error,458.9411684916936,69,6.651321282488313,,,,,,,,
