subject,set,included,epoch_count,exclusion_reason
02,Increase by 2 (Incorrect),True,3,
02,Increase by 2 (Correct),True,25,
03,Increase by 2 (Incorrect),False,0,insufficient_epochs(<1)
03,Increase by 2 (Correct),True,26,
04,Increase by 2 (Incorrect),True,10,
04,Increase by 2 (Correct),True,20,
05,Increase by 2 (Incorrect),True,6,
05,Increase by 2 (Correct),True,21,
08,Increase by 2 (Incorrect),True,6,
08,Increase by 2 (Correct),True,17,
09,Increase by 2 (Incorrect),True,7,
09,Increase by 2 (Correct),True,13,
10,Increase by 2 (Incorrect),True,3,
10,Increase by 2 (Correct),True,20,
11,Increase by 2 (Incorrect),True,4,
11,Increase by 2 (Correct),True,19,
12,Increase by 2 (Incorrect),True,7,
12,Increase by 2 (Correct),True,16,
13,Increase by 2 (Incorrect),True,2,
13,Increase by 2 (Correct),True,19,
14,Increase by 2 (Incorrect),True,1,
14,Increase by 2 (Correct),True,24,
15,Increase by 2 (Incorrect),True,8,
15,Increase by 2 (Correct),True,18,
17,Increase by 2 (Incorrect),False,0,insufficient_epochs(<1)
17,Increase by 2 (Correct),True,27,
21,Increase by 2 (Incorrect),True,4,
21,Increase by 2 (Correct),True,18,
22,Increase by 2 (Incorrect),True,3,
22,Increase by 2 (Correct),True,23,
23,Increase by 2 (Incorrect),True,9,
23,Increase by 2 (Correct),True,20,
25,Increase by 2 (Incorrect),True,1,
25,Increase by 2 (Correct),True,19,
26,Increase by 2 (Incorrect),False,0,insufficient_epochs(<1)
26,Increase by 2 (Correct),True,20,
27,Increase by 2 (Incorrect),True,4,
27,Increase by 2 (Correct),True,25,
28,Increase by 2 (Incorrect),True,2,
28,Increase by 2 (Correct),True,22,
29,Increase by 2 (Incorrect),True,4,
29,Increase by 2 (Correct),True,23,
31,Increase by 2 (Incorrect),False,0,insufficient_epochs(<1)
31,Increase by 2 (Correct),True,23,
32,Increase by 2 (Incorrect),True,1,
32,Increase by 2 (Correct),True,21,
33,Increase by 2 (Incorrect),True,4,
33,Increase by 2 (Correct),True,22,
