subject,set,included,epoch_count,exclusion_reason
02,Increasing Small,True,20,
02,Increasing Crossover,True,38,
02,Increasing Large,True,11,
03,Increasing Small,True,21,
03,Increasing Crossover,True,38,
03,Increasing Large,True,7,
04,Increasing Small,True,13,
04,Increasing Crossover,True,31,
04,Increasing Large,True,9,
05,Increasing Small,True,14,
05,Increasing Crossover,True,29,
05,Increasing Large,True,6,
08,Increasing Small,True,15,
08,Increasing Crossover,True,30,
08,Increasing Large,True,5,
09,Increasing Small,True,14,
09,Increasing Crossover,True,23,
09,Increasing Large,True,6,
10,Increasing Small,True,17,
10,Increasing Crossover,True,38,
10,Increasing Large,True,8,
11,Increasing Small,True,14,
11,Increasing Crossover,True,30,
11,Increasing Large,True,11,
12,Increasing Small,True,15,
12,Increasing Crossover,True,31,
12,Increasing Large,True,6,
13,Increasing Small,True,20,
13,Increasing Crossover,True,33,
13,Increasing Large,True,5,
14,Increasing Small,True,20,
14,Increasing Crossover,True,34,
14,Increasing Large,True,15,
15,Increasing Small,True,15,
15,Increasing Crossover,True,25,
15,Increasing Large,True,9,
17,Increasing Small,True,15,
17,Increasing Crossover,True,40,
17,Increasing Large,True,14,
21,Increasing Small,True,14,
21,Increasing Crossover,True,29,
21,Increasing Large,True,6,
22,Increasing Small,True,17,
22,Increasing Crossover,True,38,
22,Increasing Large,True,5,
23,Increasing Small,True,15,
23,Increasing Crossover,True,37,
23,Increasing Large,True,8,
25,Increasing Small,True,18,
25,Increasing Crossover,True,33,
25,Increasing Large,True,13,
26,Increasing Small,True,18,
26,Increasing Crossover,True,31,
26,Increasing Large,True,13,
27,Increasing Small,True,20,
27,Increasing Crossover,True,40,
27,Increasing Large,True,14,
28,Increasing Small,True,16,
28,Increasing Crossover,True,29,
28,Increasing Large,True,6,
29,Increasing Small,True,17,
29,Increasing Crossover,True,35,
29,Increasing Large,True,11,
31,Increasing Small,True,19,
31,Increasing Crossover,True,41,
31,Increasing Large,True,15,
32,Increasing Small,True,15,
32,Increasing Crossover,True,34,
32,Increasing Large,True,9,
33,Increasing Small,True,18,
33,Increasing Crossover,True,32,
33,Increasing Large,True,14,
