subject,set,included,epoch_count,exclusion_reason
02,Increase by 1 (Incorrect),True,9,
02,Increase by 1 (Correct),True,23,
03,Increase by 1 (Incorrect),True,9,
03,Increase by 1 (Correct),True,24,
04,Increase by 1 (Incorrect),True,21,
04,Increase by 1 (Correct),True,16,
05,Increase by 1 (Incorrect),True,15,
05,Increase by 1 (Correct),True,16,
08,Increase by 1 (Incorrect),True,16,
08,Increase by 1 (Correct),True,16,
09,Increase by 1 (Incorrect),True,11,
09,Increase by 1 (Correct),True,17,
10,Increase by 1 (Incorrect),True,13,
10,Increase by 1 (Correct),True,20,
11,Increase by 1 (Incorrect),True,11,
11,Increase by 1 (Correct),True,20,
12,Increase by 1 (Incorrect),True,11,
12,Increase by 1 (Correct),True,21,
13,Increase by 1 (Incorrect),True,15,
13,Increase by 1 (Correct),True,21,
14,Increase by 1 (Incorrect),True,5,
14,Increase by 1 (Correct),True,27,
15,Increase by 1 (Incorrect),True,15,
15,Increase by 1 (Correct),True,16,
17,Increase by 1 (Incorrect),True,2,
17,Increase by 1 (Correct),True,25,
21,Increase by 1 (Incorrect),True,11,
21,Increase by 1 (Correct),True,16,
22,Increase by 1 (Incorrect),True,11,
22,Increase by 1 (Correct),True,19,
23,Increase by 1 (Incorrect),True,13,
23,Increase by 1 (Correct),True,21,
25,Increase by 1 (Incorrect),True,6,
25,Increase by 1 (Correct),True,27,
26,Increase by 1 (Incorrect),True,7,
26,Increase by 1 (Correct),True,27,
27,Increase by 1 (Incorrect),True,3,
27,Increase by 1 (Correct),True,29,
28,Increase by 1 (Incorrect),True,17,
28,Increase by 1 (Correct),True,16,
29,Increase by 1 (Incorrect),True,7,
29,Increase by 1 (Correct),True,23,
31,Increase by 1 (Incorrect),True,2,
31,Increase by 1 (Correct),True,32,
32,Increase by 1 (Incorrect),True,9,
32,Increase by 1 (Correct),True,21,
33,Increase by 1 (Incorrect),True,11,
33,Increase by 1 (Correct),True,24,
