Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,164.96766299625455,2,82.48383149812727,0.361077102438631,0.6995654366632589,0.6400038501406693,0.010740822490555227,0.750643985571415,False,0.6678105477142171,0.039557259267830394
Error,7766.901451229448,34,228.4382779773367,,,,,,,,
